Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2]
5057423970417,0.0045051277,0.003130682,-0.018555017,0.35204405,9.900004,0.57457656
5057426506771,0.0063377223,0.0037415468,-0.017944153,0.3687938,9.909575,0.5697909
5057429043125,0.008170316,0.0037415468,-0.019776747,0.3687938,9.909575,0.5697909
5057431579479,0.008170316,0.0037415468,-0.019165883,0.3400799,9.914362,0.5673981
5057434115834,0.011911863,0.003130682,-0.017944153,0.37357944,9.907183,0.55304116
5057436652188,0.010690134,0.0037415468,-0.018555017,0.34486556,9.928719,0.5482555
5057439188542,0.011300999,0.003130682,-0.017944153,0.3592225,9.9191475,0.5386842
5057441724896,0.011300999,0.0037415468,-0.017944153,0.34965122,9.892826,0.5315057
5057444261250,0.011911863,0.0049632764,-0.017333288,0.34965122,9.892826,0.5315057
5057446797604,0.011911863,0.0049632764,-0.018555017,0.34486556,9.892826,0.50039905
5057449333959,0.011911863,0.005574141,-0.018555017,0.34486556,9.892826,0.50039905
5057451870313,0.010690134,0.005574141,-0.017944153,0.3592225,9.873684,0.5075775
5057454406667,0.010079269,0.0049632764,-0.017333288,0.37597227,9.856934,0.51236314
5057456943021,0.010690134,0.0037415468,-0.016722424,0.37597227,9.856934,0.51236314
5057459479375,0.010079269,0.003130682,-0.017944153,0.37597227,9.873684,0.52193445
5057462015729,0.010079269,0.006185006,-0.016111558,0.34965122,9.861719,0.5458627
5057464552084,0.008781182,0.006185006,-0.016111558,0.34965122,9.861719,0.5458627
5057467088438,0.008781182,0.006185006,-0.016722424,0.36400816,9.825827,0.55064833
5057469624792,0.008170316,0.0049632764,-0.017333288,0.36400816,9.825827,0.55064833
5057472161146,0.010079269,0.0043524117,-0.015500694,0.34486556,9.818648,0.5386842
5057474697500,0.009468404,0.0025198173,-0.015500694,0.3711866,9.837791,0.5482555
5057477233854,0.010079269,0.0049632764,-0.017333288,0.3687938,9.830613,0.5243273
5057479770209,0.008781182,0.0043524117,-0.016111558,0.3687938,9.830613,0.5243273
5057482306563,0.008170316,0.0037415468,-0.017333288,0.3400799,9.813863,0.53629136
5057484842917,0.006948587,0.0043524117,-0.017944153,0.3687938,9.813863,0.5243273
5057487379271,0.0051159924,0.0037415468,-0.017944153,0.36400816,9.835399,0.51475596
5057489915625,0.005726857,0.0037415468,-0.016111558,0.36161533,9.821041,0.51475596
5057492451979,0.0063377223,0.0043524117,-0.016111558,0.3687938,9.813863,0.5099703
5057494988334,0.003894263,0.0043524117,-0.014889829,0.3687938,9.813863,0.5099703
5057497524688,0.0051159924,0.0049632764,-0.015500694,0.3807579,9.804292,0.51475596
5057500061042,1.527162E-4,0.0043524117,-0.016722424,0.36640096,9.792328,0.51236314
5057502597396,1.527162E-4,0.0043524117,-0.017944153,0.37357944,9.789935,0.51236314
5057505133750,-0.0010690134,0.0037415468,-0.017333288,0.38315073,9.804292,0.5267201
5057507670104,-0.0029016077,0.003130682,-0.016722424,0.38315073,9.804292,0.5267201
5057510206459,-0.0035888306,0.003130682,-0.014889829,0.35443684,9.75165,0.55304116
5057512742813,-0.0041996953,0.0012980876,-0.015500694,0.35443684,9.75165,0.55304116
5057515279167,-0.00481056,0.0012980876,-0.016111558,0.36400816,9.782756,0.5626124
5057517815521,-0.0072540194,6.8722287E-4,-0.015500694,0.37357944,9.794721,0.5602196
5057520351875,-0.008475749,6.8722287E-4,-0.014889829,0.37836507,9.780363,0.5458627
5057522888229,-0.007864884,7.63581E-5,-0.016111558,0.37357944,9.77797,0.57936215
5057525424584,-0.010995566,6.8722287E-4,-0.016111558,0.37357944,9.77797,0.57936215
5057527960938,-0.010384701,7.63581E-5,-0.016722424,0.35204405,9.770792,0.5937191
5057530497292,-0.011606431,7.63581E-5,-0.015500694,0.3472584,9.780363,0.5841478
5057533033646,-0.013439025,7.63581E-5,-0.016722424,0.3472584,9.780363,0.5841478
5057535570000,-0.0140498895,7.63581E-5,-0.017944153,0.35443684,9.775578,0.5673981
5057538106354,-0.0140498895,7.63581E-5,-0.016722424,0.34247273,9.754043,0.6008976
5057540642709,-0.015958842,7.63581E-5,-0.016111558,0.3592225,9.768399,0.56500524
5057543179115,-0.016569708,0.0012980876,-0.014889829,0.34486556,9.742078,0.5721837
5057545715469,-0.01962403,0.0019089525,-0.014278964,0.34486556,9.742078,0.5721837
5057548251823,-0.020845762,0.0019089525,-0.014278964,0.33529428,9.775578,0.58893347
5057550788177,-0.020845762,0.0012980876,-0.01244637,0.3065804,9.770792,0.5602196
5057553324531,-0.023365578,0.0019089525,-0.01244637,0.3065804,9.770792,0.5602196
5057555860886,-0.025198173,0.0025198173,-0.01244637,0.3376871,9.758828,0.5769694
5057558397240,-0.027030766,0.003130682,-0.010002911,0.3376871,9.758828,0.5769694
5057560933594,-0.028328855,0.0037415468,-0.010613776,0.3400799,9.797113,0.5554339
5057563469948,-0.030772313,0.0037415468,-0.010002911,0.33529428,9.823434,0.5458627
5057566006302,-0.032604907,0.003130682,-0.010002911,0.33529428,9.823434,0.5458627
5057568542656,-0.032604907,0.0025198173,-0.009392046,0.35443684,9.8066845,0.54346985
5057571079011,-0.03451386,0.003130682,-0.010002911,0.34486556,9.835399,0.5243273
5057573615365,-0.03695732,6.8722287E-4,-0.010613776,0.31136605,9.82822,0.5195416
5057576151719,-0.038179047,0.003130682,-0.009392046,0.32333016,9.82822,0.53389853
5057578688073,-0.037568185,0.0037415468,-0.010002911,0.29940194,9.842577,0.541077
5057581224427,-0.03695732,0.0025198173,-0.009392046,0.31615168,9.880862,0.5386842
5057583760781,-0.038789913,0.0025198173,-0.010002911,0.33290145,9.8473625,0.57457656
5057586297136,-0.038789913,0.0043524117,-0.010002911,0.33290145,9.883255,0.5721837
5057588833490,-0.038789913,0.0043524117,-0.0112246405,0.3376871,9.885648,0.5841478
5057591369844,-0.037568185,0.0037415468,-0.010002911,0.325723,9.890433,0.60807604
5057593906198,-0.03573559,0.0043524117,-0.008170316,0.3281158,9.902397,0.5985048
5057596442552,-0.03695732,0.005574141,-0.009392046,0.3281158,9.902397,0.5985048
5057598978906,-0.032604907,0.006185006,-0.0075594517,0.33050862,9.923933,0.6008976
5057601515261,-0.03138318,0.005574141,-0.005726857,0.31136605,9.933504,0.6152545
5057604051615,-0.030161448,0.006185006,-0.0075594517,0.33050862,9.9502535,0.60807604
5057606587969,-0.027641632,0.005574141,-0.005726857,0.31136605,9.945468,0.6128617
5057609124323,-0.025809037,0.0067958706,-0.0063377223,0.31136605,9.945468,0.6128617
5057611660677,-0.024587307,0.006185006,-0.0063377223,0.325723,9.947861,0.61764735
5057614197031,-0.020845762,0.006185006,-0.0063377223,0.3281158,9.962218,0.6128617
5057616733386,-0.019013166,0.006185006,-0.006948587,0.3185445,9.971789,0.60807604
5057619269740,-0.017180571,0.0067958706,-0.006948587,0.3185445,9.971789,0.60807604
5057621806094,-0.015958842,0.0067958706,-0.0075594517,0.33290145,9.943075,0.5985048
5057624342448,-0.01282816,0.0080176005,-0.006948587,0.33050862,9.947861,0.5937191
5057626878802,-0.012217295,0.0080176005,-0.006948587,0.33050862,9.947861,0.5937191
5057629415156,-0.012217295,0.009850195,-0.008781182,0.33050862,9.947861,0.5937191
5057631951511,-0.010384701,0.012293654,-0.006948587,0.3376871,9.897612,0.62721866
5057634487865,-0.010995566,0.014737112,-0.0051159924,0.32333016,9.861719,0.7013961
5057637024219,-0.01282816,0.0184023,-0.0026725335,0.32333016,9.861719,0.7013961
5057639560573,-0.010995566,0.020234896,-0.0020616686,0.3185445,9.713365,0.78753775
5057642096927,-0.0097738365,0.021456625,-2.290743E-4,0.31615168,9.710972,0.76600236
5057644633281,-0.0060322895,0.019013166,0.0022143847,0.30418757,9.68465,0.68225354
5057647169636,-0.0029016077,0.015347977,0.005268709,0.30418757,9.68465,0.68225354
5057649705990,-0.0035888306,0.011682789,0.007101303,0.31615168,9.770792,0.41904306
5057652242344,-0.0060322895,0.006185006,0.008323032,0.30897322,9.854541,0.30897322
5057654778698,-0.013439025,0.0019089525,0.009544762,0.30897322,9.854541,0.30897322
5057657315052,-0.024587307,0.0012980876,0.008323032,0.32093734,9.895219,0.21326032
5057659851406,-0.037568185,0.0019089525,0.0058795735,0.37357944,9.931111,0.20847467
5057662387761,-0.0481056,0.0037415468,0.0022143847,0.37357944,9.931111,0.20847467
5057664924167,-0.053679742,0.0043524117,-0.0026725335,0.38793638,9.902397,0.2970091
5057667460521,-0.054901473,0.005574141,-0.006948587,0.3999005,9.878469,0.38793638
5057669996875,-0.0561232,0.0037415468,-0.0112246405,0.3687938,9.868897,0.61046886
5057672533229,-0.051159926,-5.345067E-4,-0.013057235,0.3687938,9.868897,0.61046886
5057675069584,-0.045585785,-0.00481056,-0.014889829,0.35682967,9.837791,0.79471624
5057677605938,-0.037568185,-0.0072540194,-0.014889829,0.36400816,9.833006,0.878465
5057680142292,-0.030772313,-0.009086614,-0.014889829,0.36400816,9.833006,0.878465
5057682678646,-0.024587307,-0.009086614,-0.014889829,0.33290145,9.8473625,0.89760756
5057685215000,-0.0184023,-0.009086614,-0.013668099,0.33290145,9.8473625,0.89760756
5057687751354,-0.016569708,-0.0054214248,-0.015500694,0.30897322,9.842577,0.8641081
5057690287709,-0.014660755,-0.002367101,-0.014278964,0.25872394,9.84497,0.7396813
5057692824063,-0.016569708,6.8722287E-4,-0.015500694,0.25872394,9.84497,0.7396813
5057695360417,-0.01962403,0.0043524117,-0.013057235,0.24915266,9.818648,0.5386842
5057697896771,-0.022754714,0.006185006,-0.01244637,0.2204388,9.799506,0.45972106
5057700433125,-0.030161448,0.0074067353,-0.009392046,0.2204388,9.799506,0.45972106
5057702969479,-0.037568185,0.00923933,-0.0063377223,0.2228316,9.763614,0.39032918
5057705505834,-0.044364054,0.009850195,-0.005726857,0.22522444,9.744472,0.35443684
5057708042188,-0.051159926,0.011682789,-2.290743E-4,0.23958136,9.737292,0.39750767
5057710578542,-0.056734066,0.010461059,3.8179048E-4,0.23958136,9.737292,0.39750767
5057713114896,-0.062308207,0.012904518,0.0040469794,0.23001008,9.720543,0.45014977
5057715651250,-0.06543889,0.014126248,0.004657844,0.23001008,9.720543,0.45014977
5057718187604,-0.06666062,0.015958842,0.010155627,0.2754737,9.761221,0.541077
5057720723959,-0.06971494,0.016569708,0.010766491,0.26590243,9.792328,0.5937191
5057723260313,-0.07093667,0.017791437,0.015042545,0.26590243,9.792328,0.5937191
5057725796667,-0.069104075,0.019013166,0.016264275,0.285045,9.773185,0.63200426
5057728333021,-0.06666062,0.01962403,0.020540329,0.26111677,9.813863,0.67028946
5057730869375,-0.06788235,0.020845762,0.021151192,0.28983065,9.823434,0.69900334
5057733405729,-0.06291907,0.022678355,0.022372922,0.3065804,9.849755,0.70618176
5057735942084,-0.05986475,0.022067491,0.023594651,0.31136605,9.871291,0.6966105
5057738478438,-0.0561232,0.01962403,0.021762058,0.34247273,9.9191475,0.7085746
5057741014792,-0.05177079,0.01962403,0.021151192,0.38554356,9.9502535,0.7396813
5057743551146,-0.05054906,0.01962403,0.01809687,0.38315073,9.95504,0.72053874
5057746087500,-0.04619665,0.01962403,0.017486004,0.392722,9.974182,0.70618176
5057748623854,-0.043753188,0.016569708,0.015653409,0.4118646,9.98136,0.6726823
5057751160209,-0.041920595,0.015347977,0.013209951,0.4142574,10.007682,0.6367899
5057753696563,-0.04253146,0.014126248,0.010155627,0.4142574,10.007682,0.6367899
5057756232917,-0.040698867,0.014126248,0.007101303,0.40947178,9.978968,0.6008976
5057758769271,-0.040011644,0.010461059,0.005268709,0.40468612,9.983753,0.6008976
5057761305625,-0.038789913,0.010461059,0.0058795735,0.40468612,9.983753,0.6008976
5057763842031,-0.038179047,0.010461059,0.0040469794,0.37597227,9.957433,0.58654064
5057766378334,-0.037568185,0.0080176005,0.0034361144,0.37597227,9.957433,0.58654064
5057768914688,-0.03695732,0.0080176005,0.0034361144,0.38554356,9.931111,0.6152545
5057771451042,-0.036346454,0.0074067353,0.0034361144,0.36640096,9.945468,0.62961143
5057773987396,-0.03695732,0.006185006,0.005268709,0.36640096,9.945468,0.62961143
5057776523750,-0.03573559,0.005574141,0.0064904382,0.36640096,9.926326,0.6152545
5057779060156,-0.035124727,0.006185006,0.0064904382,0.38315073,9.933504,0.6415756
5057781596511,-0.03573559,0.006185006,0.0077121677,0.34247273,9.935897,0.65353966
5057784132865,-0.03451386,0.0080176005,0.010155627,0.3472584,9.933504,0.66071814
5057786669219,-0.03451386,0.0074067353,0.008933897,0.35682967,9.935897,0.6655038
5057789205573,-0.033215772,0.0074067353,0.007101303,0.35204405,9.95504,0.68464637
5057791741927,-0.032604907,0.0074067353,0.009544762,0.3592225,9.926326,0.7181459
5057794278281,-0.030161448,0.009850195,0.009544762,0.37836507,9.911968,0.72053874
5057796814636,-0.027641632,0.010461059,0.009544762,0.37836507,9.93829,0.72053874
5057799350990,-0.024587307,0.00923933,0.009544762,0.37836507,9.93829,0.72053874
5057801887344,-0.024587307,0.009850195,0.011988222,0.36640096,9.928719,0.7325028
5057804423698,-0.022754714,0.00923933,0.011988222,0.36161533,9.911968,0.74207413
5057806960052,-0.020845762,0.008628465,0.011988222,0.3711866,9.876077,0.7325028
5057809496406,-0.017791437,0.0080176005,0.013209951,0.3711866,9.880862,0.7181459
5057812032761,-0.016569708,0.008628465,0.015042545,0.3711866,9.880862,0.7181459
5057814569115,-0.014660755,0.00923933,0.016264275,0.37597227,9.883255,0.70618176
5057817105469,-0.015958842,0.008628465,0.015042545,0.35204405,9.871291,0.69900334
5057819641823,-0.014660755,0.008628465,0.015042545,0.3999005,9.840184,0.6750751
5057822178177,-0.0140498895,0.008628465,0.015042545,0.3999005,9.837791,0.6583253
5057824714531,-0.01527162,0.0080176005,0.015042545,0.3999005,9.837791,0.6583253
5057827250886,-0.01962403,0.006185006,0.014431681,0.3999005,9.837791,0.6583253
5057829787240,-0.021456625,0.005574141,0.013820816,0.39032918,9.835399,0.6559325
5057832323594,-0.022143848,0.0037415468,0.013209951,0.36640096,9.816256,0.6415756
5057834859948,-0.024587307,0.0037415468,0.013209951,0.38554356,9.823434,0.62961143
5057837396302,-0.027641632,0.003130682,0.012599086,0.38793638,9.801899,0.63918275
5057839932656,-0.029550584,0.0019089525,0.012599086,0.38793638,9.801899,0.63918275
5057842469011,-0.032604907,6.8722287E-4,0.014431681,0.37357944,9.821041,0.622433
5057845005365,-0.03573559,0.0012980876,0.013209951,0.37357944,9.821041,0.622433
5057847541719,-0.03695732,-0.0017562362,0.013209951,0.37836507,9.825827,0.64636123
5057850078073,-0.040698867,-0.0011453715,0.012599086,0.37836507,9.825827,0.64636123
5057852614427,-0.043753188,-5.345067E-4,0.010766491,0.38554356,9.835399,0.6511469
5057855150781,-0.043142326,-0.002367101,0.013820816,0.3592225,9.852148,0.6726823
5057857687136,-0.043753188,-0.002367101,0.014431681,0.3592225,9.852148,0.6726823
5057860223490,-0.045585785,-0.0017562362,0.015042545,0.3687938,9.871291,0.6774679
5057862759844,-0.044364054,-0.0017562362,0.015042545,0.37597227,9.883255,0.7157531
5057865296198,-0.043142326,6.8722287E-4,0.015042545,0.37597227,9.883255,0.7157531
5057867832552,-0.041920595,6.8722287E-4,0.014431681,0.36400816,9.92154,0.7085746
5057870368906,-0.043753188,6.8722287E-4,0.015042545,0.35682967,9.957433,0.7372885
5057872905261,-0.04130973,7.63581E-5,0.015653409,0.3687938,9.974182,0.7492526
5057875441615,-0.03940078,0.0019089525,0.016264275,0.3687938,9.974182,0.7492526
5057877977969,-0.03573559,0.0037415468,0.016264275,0.36161533,9.95504,0.8066803
5057880514375,-0.035124727,0.0037415468,0.01687514,0.3472584,9.952646,0.8282157
5057883050729,-0.030772313,0.003130682,0.015042545,0.33290145,9.943075,0.83778703
5057885587084,-0.023365578,0.0019089525,0.017486004,0.33290145,9.943075,0.83778703
5057888123438,-0.020234896,0.0019089525,0.01809687,0.3711866,9.933504,0.8234301
5057890659792,-0.015958842,0.0019089525,0.01687514,0.3400799,9.940682,0.7827521
5057893196146,-0.014660755,0.0037415468,0.01687514,0.36161533,9.983753,0.6966105
5057895732500,-0.013439025,0.0043524117,0.018707734,0.36161533,9.983753,0.6966105
5057898268854,-0.0140498895,0.005574141,0.017486004,0.35443684,9.983753,0.68464637
5057900805209,-0.011606431,0.0080176005,0.01687514,0.38315073,9.967004,0.6750751
5057903341563,-0.012217295,0.011071924,0.01687514,0.38315073,9.967004,0.6750751
5057905877917,-0.013439025,0.010461059,0.013820816,0.392722,9.9598255,0.68225354
5057908414271,-0.013439025,0.011682789,0.013820816,0.3711866,9.933504,0.72053874
5057910950625,-0.013439025,0.012904518,0.015042545,0.3711866,9.933504,0.72053874
5057913486979,-0.010384701,0.011682789,0.015042545,0.40468612,9.880862,0.7253244
5057916023334,-0.010384701,0.011071924,0.013820816,0.3999005,9.866505,0.7540382
5057918559688,-0.009086614,0.0080176005,0.015653409,0.39032918,9.8473625,0.72053874
5057921096042,-0.009086614,0.006185006,0.013209951,0.42622152,9.849755,0.7109674
5057923632396,-0.010995566,0.0043524117,0.015042545,0.43818563,9.864112,0.67028946
5057926168750,-0.0140498895,0.0012980876,0.015042545,0.43818563,9.864112,0.67028946
5057928705104,-0.016569708,0.0019089525,0.013820816,0.42622152,9.84497,0.6798607
5057931241459,-0.017791437,7.63581E-5,0.013209951,0.43100718,9.859326,0.6678966
5057933777813,-0.01962403,7.63581E-5,0.010155627,0.44775695,9.835399,0.6415756
5057936314167,-0.021456625,-5.345067E-4,0.010155627,0.44775695,9.835399,0.6415756
5057938850521,-0.021456625,-0.0017562362,0.008933897,0.45254257,9.861719,0.6511469
5057941386875,-0.024587307,-0.0011453715,0.0058795735,0.392722,9.8473625,0.62961143
5057943923229,-0.027030766,-0.002367101,0.0064904382,0.38554356,9.864112,0.63200426
5057946459584,-0.029550584,-0.0029779659,0.0064904382,0.41665024,9.861719,0.6367899
5057948995938,-0.03138318,-0.0029779659,0.0077121677,0.38554356,9.8473625,0.6511469
5057951532292,-0.033826638,-0.0017562362,0.0077121677,0.3687938,9.82822,0.6655038
5057954068646,-0.032604907,-0.002367101,0.008323032,0.37357944,9.821041,0.70618176
5057956605000,-0.033826638,-0.0029779659,0.010155627,0.34486556,9.842577,0.7085746
5057959141354,-0.030772313,-0.0017562362,0.011377357,0.35682967,9.852148,0.7540382
5057961677709,-0.03138318,-5.345067E-4,0.011377357,0.3185445,9.833006,0.811466
5057964214063,-0.028328855,0.0012980876,0.012599086,0.3400799,9.840184,0.8282157
5057966750417,-0.026419902,0.0019089525,0.014431681,0.3400799,9.840184,0.8282157
5057969286823,-0.025809037,0.0019089525,0.013820816,0.3281158,9.854541,0.8234301
5057971823125,-0.024587307,0.0043524117,0.013209951,0.32333016,9.833006,0.79710907
5057974359479,-0.025198173,0.006185006,0.014431681,0.33529428,9.868897,0.78035927
5057976895834,-0.023976443,0.006185006,0.015042545,0.33529428,9.868897,0.78035927
5057979432240,-0.024587307,0.0074067353,0.015653409,0.34247273,9.861719,0.7636095
5057981968594,-0.025198173,0.0080176005,0.015042545,0.33529428,9.842577,0.7468598
5057984504896,-0.024587307,0.0080176005,0.013820816,0.34965122,9.852148,0.7372885
5057987041302,-0.024587307,0.008628465,0.01687514,0.35443684,9.859326,0.7325028
5057989577656,-0.026419902,0.0080176005,0.014431681,0.35443684,9.859326,0.7325028
5057992114011,-0.025809037,0.008628465,0.014431681,0.37597227,9.861719,0.74207413
5057994650365,-0.028328855,0.00923933,0.013820816,0.3711866,9.854541,0.72293156
5057997186719,-0.028939718,0.009850195,0.014431681,0.38793638,9.835399,0.72053874
5057999723073,-0.028328855,0.008628465,0.013209951,0.36640096,9.864112,0.7157531
5058002259427,-0.030161448,0.008628465,0.013820816,0.392722,9.856934,0.7325028
5058004795781,-0.030772313,0.0074067353,0.013209951,0.392722,9.856934,0.7325028
5058007332136,-0.03199404,0.0074067353,0.011988222,0.392722,9.864112,0.76600236
5058009868490,-0.030772313,0.0067958706,0.013209951,0.37836507,9.84497,0.7325028
5058012404844,-0.032604907,0.006185006,0.013820816,0.39032918,9.878469,0.7516454
5058014941198,-0.032604907,0.005574141,0.013820816,0.39032918,9.878469,0.7516454
5058017477552,-0.032604907,0.006185006,0.015653409,0.4022933,9.866505,0.78035927
5058020013906,-0.03199404,0.006185006,0.014431681,0.4022933,9.873684,0.79710907
5058022550261,-0.030772313,0.006185006,0.016264275,0.4142574,9.856934,0.7899306
5058025086615,-0.030161448,0.006185006,0.015042545,0.4142574,9.856934,0.7899306
5058027622969,-0.029550584,0.0067958706,0.015653409,0.40707895,9.902397,0.79710907
5058030159323,-0.028939718,0.0067958706,0.016264275,0.40707895,9.902397,0.79710907
5058032695677,-0.025809037,0.006185006,0.01687514,0.3999005,9.909575,0.7899306
5058035232031,-0.025809037,0.006185006,0.015653409,0.41904306,9.907183,0.7923234
5058037768386,-0.025809037,0.006185006,0.01809687,0.41665024,9.92154,0.78035927
5058040304740,-0.025809037,0.005574141,0.017486004,0.40707895,9.911968,0.7492526
5058042841094,-0.025198173,0.005574141,0.015653409,0.4214359,9.90479,0.77318084
5058045377448,-0.025198173,0.005574141,0.015653409,0.42861435,9.93829,0.7683952
5058047913802,-0.025809037,0.0049632764,0.016264275,0.42622152,9.93829,0.7636095
5058050450156,-0.023365578,0.0037415468,0.01687514,0.45254257,9.923933,0.7588239
5058052986511,-0.023976443,0.0037415468,0.015653409,0.41904306,9.933504,0.770788
5058055522865,-0.021456625,0.003130682,0.015653409,0.41904306,9.933504,0.770788
5058058059219,-0.021456625,0.0012980876,0.013820816,0.45254257,9.923933,0.7827521
5058060595573,-0.020234896,0.0019089525,0.014431681,0.44536412,9.964611,0.80907315
5058063131927,-0.01962403,0.0012980876,0.012599086,0.4334,9.943075,0.80189466
5058065668281,-0.0184023,6.8722287E-4,0.011988222,0.42861435,9.95504,0.81864446
5058068204688,-0.016569708,7.63581E-5,0.011988222,0.42861435,9.95504,0.81864446
5058070741042,-0.01527162,6.8722287E-4,0.013209951,0.4142574,9.952646,0.8258229
5058073277344,-0.014660755,0.0012980876,0.012599086,0.40707895,9.947861,0.8042875
5058075813750,-0.013439025,6.8722287E-4,0.012599086,0.4214359,9.926326,0.8138588
5058078350104,-0.0097738365,7.63581E-5,0.011377357,0.4214359,9.926326,0.8138588
5058080886459,-0.010384701,-5.345067E-4,0.010155627,0.39750767,9.935897,0.8210373
5058083422813,-0.007864884,-0.0011453715,0.011988222,0.4142574,9.9191475,0.8449655
5058085959167,-0.0066431547,7.63581E-5,0.011377357,0.39032918,9.909575,0.811466
5058088495521,-0.0060322895,-0.0011453715,0.010155627,0.39032918,9.909575,0.811466
5058091031875,-0.0035888306,0.0012980876,0.009544762,0.39511484,9.885648,0.8282157
5058093568229,-0.0029016077,0.0012980876,0.010766491,0.38554356,9.916755,0.8330014
5058096104584,-0.00481056,0.0019089525,0.011988222,0.38315073,9.895219,0.811466
5058098640938,-0.0035888306,0.003130682,0.010155627,0.40947178,9.888041,0.81625164
5058101177292,-0.0035888306,0.0019089525,0.010766491,0.3711866,9.854541,0.8066803
5058103713646,-0.0041996953,0.0043524117,0.010155627,0.3687938,9.864112,0.78753775
5058106250000,-0.0041996953,0.0037415468,0.010766491,0.3687938,9.864112,0.78753775
5058108786354,-0.00481056,0.005574141,0.010155627,0.392722,9.854541,0.7827521
5058111322709,-0.0041996953,0.0043524117,0.010766491,0.36161533,9.842577,0.77318084
5058113859063,-0.0041996953,0.006185006,0.010155627,0.37597227,9.861719,0.79471624
5058116395417,-0.0072540194,0.0074067353,0.011377357,0.37597227,9.856934,0.8042875
5058118931771,-0.0066431547,0.0080176005,0.009544762,0.38315073,9.830613,0.79710907
5058121468125,-0.0072540194,0.0074067353,0.010766491,0.40468612,9.8473625,0.7755736
5058124004479,-0.0072540194,0.008628465,0.010766491,0.40468612,9.8473625,0.7755736
5058126540834,-0.009086614,0.008628465,0.010766491,0.4118646,9.8473625,0.7755736
5058129077188,-0.0097738365,0.008628465,0.010766491,0.4022933,9.835399,0.77318084
5058131613542,-0.010384701,0.0074067353,0.009544762,0.39032918,9.856934,0.79471624
5058134149896,-0.010384701,0.00923933,0.008933897,0.39032918,9.856934,0.79471624
5058136686250,-0.012217295,0.0080176005,0.011377357,0.38315073,9.854541,0.78753775
5058139222604,-0.010995566,0.008628465,0.009544762,0.40468612,9.864112,0.770788
5058141758959,-0.010995566,0.0067958706,0.009544762,0.4142574,9.861719,0.7755736
5058144295313,-0.012217295,0.0074067353,0.008323032,0.4142574,9.861719,0.7755736
5058146831667,-0.010995566,0.0080176005,0.008323032,0.38793638,9.892826,0.770788
5058149368021,-0.012217295,0.0074067353,0.007101303,0.39750767,9.895219,0.79950184
5058151904375,-0.012217295,0.0080176005,0.0040469794,0.39750767,9.895219,0.79950184
5058154440729,-0.0097738365,0.0074067353,0.0064904382,0.39750767,9.902397,0.80189466
5058156977084,-0.010384701,0.0074067353,0.0058795735,0.39750767,9.902397,0.80189466
5058159513490,-0.007864884,0.0080176005,0.005268709,0.4022933,9.900004,0.7923234
5058162049844,-0.0060322895,0.0074067353,0.0058795735,0.4142574,9.902397,0.80907315
5058164586198,-0.0041996953,0.0080176005,0.005268709,0.41665024,9.92154,0.79950184
5058167122552,-0.0041996953,0.0067958706,0.0028252497,0.39750767,9.902397,0.79471624
5058169658906,-0.002290743,0.006185006,0.0040469794,0.39750767,9.902397,0.79471624
5058172195261,-0.0016798781,0.0074067353,0.0040469794,0.4022933,9.9191475,0.81625164
5058174731615,-0.0010690134,0.00923933,0.0034361144,0.37836507,9.878469,0.7899306
5058177267969,-0.0016798781,0.006185006,0.0034361144,0.39750767,9.878469,0.78035927
5058179804323,7.6358096E-4,0.0067958706,0.00160352,0.39750767,9.892826,0.7851449
5058182340677,1.527162E-4,0.0080176005,0.0034361144,0.3711866,9.871291,0.77318084
5058184877031,0.0025961753,0.0080176005,0.0034361144,0.3711866,9.871291,0.77318084
5058187413386,7.6358096E-4,0.0067958706,0.0040469794,0.3592225,9.859326,0.7683952
5058189949740,0.0019853106,0.00923933,0.0028252497,0.36161533,9.868897,0.7851449
5058192486094,0.0019853106,0.009850195,0.005268709,0.36161533,9.868897,0.7851449
5058195022448,-4.581486E-4,0.010461059,0.0034361144,0.3592225,9.873684,0.7683952
5058197558802,0.0013744457,0.010461059,0.0034361144,0.3592225,9.840184,0.7827521
5058200095156,1.527162E-4,0.011071924,0.0040469794,0.3592225,9.840184,0.7827521
5058202631511,-4.581486E-4,0.012293654,0.0040469794,0.3687938,9.816256,0.7827521
5058205167865,-0.002290743,0.013515383,0.0034361144,0.3711866,9.8066845,0.77318084
5058207704219,-0.0029016077,0.013515383,0.0040469794,0.36640096,9.804292,0.7755736
5058210240573,-0.0035888306,0.013515383,0.005268709,0.36640096,9.804292,0.7755736
5058212776927,-0.0035888306,0.013515383,0.004657844,0.392722,9.787542,0.7540382
5058215313281,-0.00481056,0.012904518,0.0058795735,0.3711866,9.801899,0.7588239
5058217849636,-0.0041996953,0.013515383,0.004657844,0.38793638,9.789935,0.7468598
5058220385990,-0.009086614,0.014126248,0.0058795735,0.38793638,9.789935,0.7468598
5058222922344,-0.0097738365,0.014737112,0.004657844,0.392722,9.789935,0.7181459
5058225458698,-0.0097738365,0.014126248,0.004657844,0.38793638,9.792328,0.69900334
5058227995052,-0.013439025,0.013515383,0.0040469794,0.3999005,9.799506,0.6774679
5058230531406,-0.016569708,0.013515383,0.0034361144,0.3999005,9.799506,0.6774679
5058233067761,-0.017180571,0.012904518,0.0022143847,0.42622152,9.830613,0.689432
5058235604115,-0.017791437,0.014737112,0.00160352,0.3999005,9.830613,0.6870392
